ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,strat_res5,strat_res6,strat_res7,strat_res8,strat_res9,alive_at_end
0,0.05102875623470614,0.05554646304727309,0.00904360353916787,0.06904961156622008,0.18350086640270882,0.013448419593358336,0.007199887192751335,0.05994351824174923,0.08218665338116346,0.4690522208009017,True
1,0.03475115204555905,0.3321307331986479,0.007996594889750835,0.026679269091034505,0.20705377955222873,0.0329354490204077,0.24538031403829147,0.09603164243297534,0.0039736875930026375,0.013067378138101802,True
2,0.019635589832303707,0.1482723174724982,0.03233452614639914,0.01794800842306562,0.08882960448170851,0.3932443208953418,0.010377453048336567,0.02539690654934135,0.1354486755360432,0.12851259761496192,True
3,0.059001034958681566,0.0676795601889608,0.21004077035747334,0.2285557323601273,0.08732208626603542,0.17038696299390252,0.034631175709555616,0.0478821301420134,0.021655312289368293,0.07284523473388166,True
4,0.031203401960523965,0.00010635946494821907,0.03420767488140577,0.05711258019934506,0.01370980171256414,0.41077239575416435,0.11868932947755981,0.03955810594590486,0.1647547970020092,0.12988555360157467,True
5,0.11732324314288096,0.13657945428597978,0.02629006467429893,0.24995422765194672,0.0035367676206966977,0.009949978195455858,0.13536697167817668,0.013055854982191762,0.24817861993806464,0.05976481783030787,True
6,0.07740663080404589,0.016019842039572314,0.10763083239048876,0.1481311826822701,0.16681659299338952,0.10424352209821762,0.04535142030468922,0.03595794416240436,0.24300863595148908,0.055433396573433186,True
7,0.12340508242983461,0.22347379027556216,0.05287452292432962,0.03545978576443621,0.03435792395896802,0.08196848584260077,0.014767420414980978,0.13337292325943198,0.1323831968849975,0.167936868244858,True
8,0.01611372302660775,0.002561410595304068,0.09387735062383892,0.03375315963285851,0.13022017849586426,0.14789543847754102,0.17940310091803643,0.05041305629513707,0.306072748692377,0.03968983324243502,True
9,0.021173303791058154,0.015158862118501147,0.16005357824788358,0.031975122775802875,0.2009190858625699,0.09302749859031628,0.07799281177639865,0.10278844204624739,0.007746881005293969,0.28916441378592816,True
10,0.06825772875516742,0.4514110867483609,0.07648263900943737,0.16407998503702273,0.07785055571823572,0.013719464873253465,0.036119369760257765,0.07627224958945898,0.005131933845882579,0.03067498666292309,True
11,0.08328675399384927,0.12443099716088882,0.06553661436549973,0.16889186028254807,0.055220475745812396,0.08052776596369692,0.12270960777205663,0.15486111206537428,0.03630883168855774,0.10822598096171611,True
12,0.13086768538279106,0.23898297592808815,0.10183554205189793,0.05535921943059309,0.025526717602184622,0.06280808361141764,0.06687607601433593,0.03403075734062104,0.03988806945849294,0.24382487317957752,True
13,0.042291892917486126,0.13854183001795178,0.08872665453763448,0.04558007802927271,0.0450250681409168,0.10404394182635232,0.09799703168284749,0.1529489736262987,0.07043904414339877,0.21440548507784077,True
14,0.32031926464409727,0.0501413770027684,0.003565945689524595,0.07620729990307308,0.0014057600965455938,0.03995231401519362,0.0019779625416441095,0.06305810819034456,0.37870764226121023,0.06466432565559857,True
15,0.15180411950749056,0.045057325016436715,0.2540845881915064,0.12021556305629058,0.16799289036033643,0.05436411339910919,0.015401744169799603,0.08470156627276962,0.05054677825774105,0.05583131176851966,True
16,0.22149187780472696,0.04797597318358017,0.013068539152338467,0.06403430343870592,0.12623952232300056,0.037963826340758636,0.055538703371781815,0.04225185725413207,0.007417980149832543,0.3840174169811427,True
